filename,class_name,original_folder,file_path,split
Tr-pi_1179.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1179.npz,train
Tr-gl_1308.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1308.npz,train
Tr-me_635.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_635.npz,train
Tr-me_608.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_608.npz,train
Tr-no_23.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_23.npz,train
Tr-me_966.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_966.npz,train
Tr-no_202.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_202.npz,train
Tr-gl_192.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_192.npz,train
Tr-aug-me_87.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_87.npz,train
Tr-no_297.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_297.npz,train
Tr-me_1145.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1145.npz,train
Tr-me_1262.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1262.npz,train
Tr-pi_1117.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1117.npz,train
Tr-pi_62.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_62.npz,train
Tr-pi_522.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_522.npz,train
Tr-gl_1158.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1158.npz,train
Tr-no_1030.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1030.npz,train
Tr-pi_965.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_965.npz,train
Tr-me_369.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_369.npz,train
Tr-gl_1288.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1288.npz,train
Tr-gl_293.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_293.npz,train
Tr-pi_768.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_768.npz,train
Tr-gl_1175.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1175.npz,train
Tr-gl_278.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_278.npz,train
Tr-no_431.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_431.npz,train
Tr-gl_126.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_126.npz,train
Tr-no_177.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_177.npz,train
Tr-no_589.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_589.npz,train
Tr-gl_935.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_935.npz,train
Tr-me_893.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_893.npz,train
Tr-no_51.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_51.npz,train
Tr-me_414.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_414.npz,train
Tr-no_67.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_67.npz,train
Tr-gl_827.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_827.npz,train
Tr-pi_124.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_124.npz,train
Tr-gl_849.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_849.npz,train
Tr-gl_438.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_438.npz,train
Tr-gl_1040.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1040.npz,train
Tr-pi_205.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_205.npz,train
Tr-no_1064.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1064.npz,train
Tr-no_388.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_388.npz,train
Tr-gl_1216.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1216.npz,train
Tr-no_635.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_635.npz,train
Tr-aug-me_36.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_36.npz,train
Tr-gl_870.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_870.npz,train
Tr-aug-me_12.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_12.npz,train
Tr-gl_579.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_579.npz,train
Tr-no_284.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_284.npz,train
Tr-me_335.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_335.npz,train
Tr-gl_1073.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1073.npz,train
Tr-gl_659.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_659.npz,train
Tr-me_437.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_437.npz,train
Tr-pi_108.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_108.npz,train
Tr-pi_901.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_901.npz,train
Tr-no_1372.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1372.npz,train
Tr-gl_931.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_931.npz,train
Tr-no_445.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_445.npz,train
Tr-pi_924.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_924.npz,train
Tr-gl_1042.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1042.npz,train
Tr-aug-me_74.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_74.npz,train
Tr-no_155.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_155.npz,train
Tr-me_350.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_350.npz,train
Tr-pi_832.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_832.npz,train
Tr-gl_47.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_47.npz,train
Tr-me_430.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_430.npz,train
Tr-pi_1087.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1087.npz,train
Tr-pi_366.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_366.npz,train
Tr-me_1013.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1013.npz,train
Tr-aug-me_86.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_86.npz,train
Tr-no_1128.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1128.npz,train
Tr-pi_813.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_813.npz,train
Tr-pi_381.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_381.npz,train
Tr-pi_821.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_821.npz,train
Tr-pi_240.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_240.npz,train
Tr-gl_105.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_105.npz,train
Tr-pi_518.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_518.npz,train
Tr-me_282.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_282.npz,train
Tr-me_1061.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1061.npz,train
Tr-me_1054.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1054.npz,train
Tr-gl_581.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_581.npz,train
Tr-me_663.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_663.npz,train
Tr-no_1378.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1378.npz,train
Tr-pi_393.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_393.npz,train
Tr-me_867.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_867.npz,train
Tr-pi_584.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_584.npz,train
Tr-gl_936.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_936.npz,train
Tr-gl_728.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_728.npz,train
Tr-pi_748.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_748.npz,train
Tr-pi_1274.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1274.npz,train
Tr-pi_671.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_671.npz,train
Tr-me_639.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_639.npz,train
Tr-no_71.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_71.npz,train
Tr-gl_701.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_701.npz,train
Tr-me_51.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_51.npz,train
Tr-no_793.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_793.npz,train
Tr-pi_691.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_691.npz,train
Tr-pi_165.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_165.npz,train
Tr-gl_592.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_592.npz,train
Tr-no_1335.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1335.npz,train
Tr-pi_233.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_233.npz,train
Tr-gl_784.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_784.npz,train
Tr-no_1261.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1261.npz,train
Tr-pi_895.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_895.npz,train
Tr-no_386.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_386.npz,train
Tr-no_1060.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1060.npz,train
Tr-gl_1114.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1114.npz,train
Tr-me_1132.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1132.npz,train
Tr-no_855.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_855.npz,train
Tr-gl_497.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_497.npz,train
Tr-no_466.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_466.npz,train
Tr-me_520.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_520.npz,train
Tr-me_114.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_114.npz,train
Tr-gl_719.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_719.npz,train
Tr-me_1117.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1117.npz,train
Tr-pi_689.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_689.npz,train
Tr-gl_918.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_918.npz,train
Tr-gl_102.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_102.npz,train
Tr-no_995.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_995.npz,train
Tr-pi_445.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_445.npz,train
Tr-pi_673.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_673.npz,train
Tr-me_649.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_649.npz,train
Tr-no_950.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_950.npz,train
Tr-gl_1357.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1357.npz,train
Tr-me_249.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_249.npz,train
Tr-gl_223.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_223.npz,train
Tr-no_1314.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1314.npz,train
Tr-me_261.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_261.npz,train
Tr-no_1241.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1241.npz,train
Tr-gl_646.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_646.npz,train
Tr-pi_1293.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1293.npz,train
Tr-pi_544.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_544.npz,train
Tr-no_1186.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1186.npz,train
Tr-no_76.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_76.npz,train
Tr-gl_690.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_690.npz,train
Tr-pi_798.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_798.npz,train
Tr-gl_615.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_615.npz,train
Tr-pi_1166.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1166.npz,train
Tr-gl_1111.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1111.npz,train
Tr-pi_1039.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1039.npz,train
Tr-no_247.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_247.npz,train
Tr-gl_1121.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1121.npz,train
Tr-pi_1361.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1361.npz,train
Tr-pi_431.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_431.npz,train
Tr-pi_771.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_771.npz,train
Tr-gl_806.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_806.npz,train
Tr-gl_975.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_975.npz,train
Tr-pi_701.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_701.npz,train
Tr-pi_1388.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1388.npz,train
Tr-me_951.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_951.npz,train
Tr-no_128.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_128.npz,train
Tr-pi_38.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_38.npz,train
Tr-gl_950.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_950.npz,train
Tr-no_1027.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1027.npz,train
Tr-gl_1343.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1343.npz,train
Tr-no_595.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_595.npz,train
Tr-gl_238.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_238.npz,train
Tr-me_712.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_712.npz,train
Tr-me_1217.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1217.npz,train
Tr-gl_508.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_508.npz,train
Tr-no_1039.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1039.npz,train
Tr-pi_891.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_891.npz,train
Tr-me_513.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_513.npz,train
Tr-gl_750.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_750.npz,train
Tr-me_76.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_76.npz,train
Tr-no_204.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_204.npz,train
Tr-gl_46.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_46.npz,train
Tr-gl_605.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_605.npz,train
Tr-gl_448.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_448.npz,train
Tr-pi_40.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_40.npz,train
Tr-pi_674.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_674.npz,train
Tr-pi_374.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_374.npz,train
Tr-pi_266.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_266.npz,train
Tr-pi_303.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_303.npz,train
Tr-me_224.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_224.npz,train
Tr-pi_777.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_777.npz,train
Tr-pi_782.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_782.npz,train
Tr-no_966.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_966.npz,train
Tr-no_654.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_654.npz,train
Tr-me_938.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_938.npz,train
Tr-me_400.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_400.npz,train
Tr-no_187.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_187.npz,train
Tr-gl_260.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_260.npz,train
Tr-no_814.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_814.npz,train
Tr-pi_556.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_556.npz,train
Tr-no_48.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_48.npz,train
Tr-gl_947.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_947.npz,train
Tr-me_5.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_5.npz,train
Tr-gl_722.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_722.npz,train
Tr-pi_596.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_596.npz,train
Tr-pi_1064.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1064.npz,train
Tr-pi_1102.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1102.npz,train
Tr-gl_1293.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1293.npz,train
Tr-no_1094.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1094.npz,train
